id,coordinate_X,coordinate_Y,STATION_NAME,LOCAL_DATE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,
7037400.2020.7.3,-74.05,45.8,ST JEROME,2020-07-03 00:00:00,2020,7,3,None,M,0,None,None,None,16,None,None,None,30.5,None,None,None,
7037400.2020.6.10,-74.05,45.8,ST JEROME,2020-06-10 00:00:00,2020,6,10,1.2,None,0,None,None,None,9.4,None,None,None,24.6,None,None,None,
7037400.2020.10.30,-74.05,45.8,ST JEROME,2020-10-30 00:00:00,2020,10,30,0,None,0,None,None,None,-5.3,None,None,None,4.1,None,None,None,
7037400.2020.9.23,-74.05,45.8,ST JEROME,2020-09-23 00:00:00,2020,9,23,None,M,0,None,None,None,7.5,None,None,None,22.5,None,None,None,
7037400.2020.11.30,-74.05,45.8,ST JEROME,2020-11-30 00:00:00,2020,11,30,13,None,0,None,None,None,-0.4,None,None,None,5,None,None,None,
7037400.2020.12.2,-74.05,45.8,ST JEROME,2020-12-02 00:00:00,2020,12,2,None,M,None,M,None,None,-2.4,None,None,None,0.8,None,None,None,
7037400.2020.7.10,-74.05,45.8,ST JEROME,2020-07-10 00:00:00,2020,7,10,1,None,0,None,None,None,19.6,None,None,None,35.4,None,None,None,
7037400.2020.2.28,-74.05,45.8,ST JEROME,2020-02-28 00:00:00,2020,2,28,0,None,0,None,None,None,None,M,None,None,-8,E,None,None,
7037400.2020.2.23,-74.05,45.8,ST JEROME,2020-02-23 00:00:00,2020,2,23,0,None,0,None,None,None,-5.4,None,None,None,6,None,None,None,
7037400.2020.4.17,-74.05,45.8,ST JEROME,2020-04-17 00:00:00,2020,4,17,None,M,0,None,None,None,-4.7,None,None,None,3.9,None,None,None,
7037400.2020.6.14,-74.05,45.8,ST JEROME,2020-06-14 00:00:00,2020,6,14,0,None,0,None,None,None,6.2,None,None,None,20.6,None,None,None,
7037400.2020.6.11,-74.05,45.8,ST JEROME,2020-06-11 00:00:00,2020,6,11,0,None,0,None,None,None,17.9,None,None,None,25.3,None,None,None,
7037400.2020.7.5,-74.05,45.8,ST JEROME,2020-07-05 00:00:00,2020,7,5,0,None,0,None,None,None,13.4,None,None,None,26.3,None,None,None,
7037400.2020.2.21,-74.05,45.8,ST JEROME,2020-02-21 00:00:00,2020,2,21,0,None,0,None,None,None,-26.5,None,None,None,-2.9,None,None,None,
7037400.2020.5.5,-74.05,45.8,ST JEROME,2020-05-05 00:00:00,2020,5,5,0,None,0,None,None,None,0.1,None,None,None,10.6,None,None,None,
7037400.2020.8.16,-74.05,45.8,ST JEROME,2020-08-16 00:00:00,2020,8,16,6,None,0,None,None,None,16.1,None,None,None,27.7,None,None,None,
7037400.2020.4.22,-74.05,45.8,ST JEROME,2020-04-22 00:00:00,2020,4,22,0,None,0,None,None,None,-7.7,None,None,None,0,None,None,None,
7037400.2020.8.17,-74.05,45.8,ST JEROME,2020-08-17 00:00:00,2020,8,17,None,M,0,None,None,None,16.9,None,None,None,24.6,None,None,None,
7037400.2020.5.1,-74.05,45.8,ST JEROME,2020-05-01 00:00:00,2020,5,1,None,M,0,None,None,None,6.4,None,None,None,16.7,None,None,None,
7037400.2020.7.16,-74.05,45.8,ST JEROME,2020-07-16 00:00:00,2020,7,16,None,M,0,None,None,None,16.6,None,None,None,27,None,None,None,
7037400.2020.11.11,-74.05,45.8,ST JEROME,2020-11-11 00:00:00,2020,11,11,1,None,0,None,None,None,10,None,None,None,17.5,None,None,None,
7037400.2020.9.5,-74.05,45.8,ST JEROME,2020-09-05 00:00:00,2020,9,5,3,None,0,None,None,None,9,E,None,None,20.4,None,None,None,
7037400.2020.5.22,-74.05,45.8,ST JEROME,2020-05-22 00:00:00,2020,5,22,None,M,0,None,None,None,7.9,None,None,None,29.4,None,None,None,
7037400.2020.3.21,-74.05,45.8,ST JEROME,2020-03-21 00:00:00,2020,3,21,0,None,0,None,None,None,-11.6,None,None,None,-2.9,None,None,None,
7037400.2020.6.24,-74.05,45.8,ST JEROME,2020-06-24 00:00:00,2020,6,24,0,None,0,None,None,None,17.5,None,None,None,21.7,None,None,None,
7037400.2020.4.25,-74.05,45.8,ST JEROME,2020-04-25 00:00:00,2020,4,25,None,M,0,None,None,None,-2.7,None,None,None,14.7,None,None,None,
7037400.2020.2.20,-74.05,45.8,ST JEROME,2020-02-20 00:00:00,2020,2,20,0,None,0,None,None,None,-24.6,None,None,None,-10.7,None,None,None,
7037400.2020.7.28,-74.05,45.8,ST JEROME,2020-07-28 00:00:00,2020,7,28,0.3,None,0,None,None,None,21.6,None,None,None,28.5,None,None,None,
7037400.2020.3.12,-74.05,45.8,ST JEROME,2020-03-12 00:00:00,2020,3,12,None,M,0,None,None,None,-7.7,None,None,None,1.4,None,None,None,
7037400.2020.10.15,-74.05,45.8,ST JEROME,2020-10-15 00:00:00,2020,10,15,13,None,0,None,None,None,3,None,None,None,18.2,None,None,None,
7037400.2020.1.2,-74.05,45.8,ST JEROME,2020-01-02 00:00:00,2020,1,2,0,E,0,None,None,None,-4,None,None,None,1.8,None,None,None,
7037400.2020.8.23,-74.05,45.8,ST JEROME,2020-08-23 00:00:00,2020,8,23,12,None,0,None,None,None,15.4,None,None,None,27.2,None,None,None,
7037400.2020.8.7,-74.05,45.8,ST JEROME,2020-08-07 00:00:00,2020,8,7,0,None,0,None,None,None,12.1,None,None,None,26.6,None,None,None,
7037400.2020.6.1,-74.05,45.8,ST JEROME,2020-06-01 00:00:00,2020,6,1,1,None,0,None,None,None,0,None,None,None,13,None,None,None,
7037400.2020.10.6,-74.05,45.8,ST JEROME,2020-10-06 00:00:00,2020,10,6,1,None,0,None,None,None,5,None,None,None,15.5,None,None,None,
7037400.2020.5.28,-74.05,45.8,ST JEROME,2020-05-28 00:00:00,2020,5,28,0,None,0,None,None,None,21.4,None,None,None,27.7,None,None,None,
7037400.2020.12.4,-74.05,45.8,ST JEROME,2020-12-04 00:00:00,2020,12,4,None,M,0,None,None,None,0,None,None,None,1.1,None,None,None,
7037400.2020.8.22,-74.05,45.8,ST JEROME,2020-08-22 00:00:00,2020,8,22,0,None,0,None,None,None,11.3,None,None,None,25.9,None,None,None,
7037400.2020.6.9,-74.05,45.8,ST JEROME,2020-06-09 00:00:00,2020,6,9,None,M,0,None,None,None,12.5,None,None,None,22,None,None,None,
7037400.2020.5.4,-74.05,45.8,ST JEROME,2020-05-04 00:00:00,2020,5,4,0,None,0,None,None,None,5.5,None,None,None,10.3,None,None,None,
7037400.2020.1.5,-74.05,45.8,ST JEROME,2020-01-05 00:00:00,2020,1,5,0,T,0,T,None,None,-11.3,None,None,None,-6.7,None,None,None,
7037400.2020.12.5,-74.05,45.8,ST JEROME,2020-12-05 00:00:00,2020,12,5,0,None,0,None,None,None,-3.3,None,None,None,2.2,None,None,None,
7037400.2020.11.14,-74.05,45.8,ST JEROME,2020-11-14 00:00:00,2020,11,14,0,None,0,None,None,None,-3,None,None,None,4.6,None,None,None,
7037400.2020.7.21,-74.05,45.8,ST JEROME,2020-07-21 00:00:00,2020,7,21,0,None,0,None,None,None,14.3,None,None,None,24.8,None,None,None,
7037400.2020.7.14,-74.05,45.8,ST JEROME,2020-07-14 00:00:00,2020,7,14,0,None,0,None,None,None,16.9,None,None,None,25.4,None,None,None,
7037400.2020.12.31,-74.05,45.8,ST JEROME,2020-12-31 00:00:00,2020,12,31,0,None,0,None,None,None,-6.3,None,None,None,0.6,None,None,None,
7037400.2020.4.13,-74.05,45.8,ST JEROME,2020-04-13 00:00:00,2020,4,13,None,M,0,None,None,None,2.8,None,None,None,13.4,None,None,None,
7037400.2020.8.26,-74.05,45.8,ST JEROME,2020-08-26 00:00:00,2020,8,26,0,None,0,None,None,None,8,None,None,None,16.6,None,None,None,
7037400.2020.3.15,-74.05,45.8,ST JEROME,2020-03-15 00:00:00,2020,3,15,0,None,0,None,None,None,-10.3,None,None,None,-0.8,None,None,None,
7037400.2020.3.2,-74.05,45.8,ST JEROME,2020-03-02 00:00:00,2020,3,2,None,M,0,None,None,None,-13.2,None,None,None,-1.6,None,None,None,
7037400.2020.1.13,-74.05,45.8,ST JEROME,2020-01-13 00:00:00,2020,1,13,0,None,0,None,None,None,-13,None,None,None,-8.3,None,None,None,
7037400.2020.11.17,-74.05,45.8,ST JEROME,2020-11-17 00:00:00,2020,11,17,0,None,0,None,None,None,-4.2,None,None,None,1.3,None,None,None,
7037400.2020.3.29,-74.05,45.8,ST JEROME,2020-03-29 00:00:00,2020,3,29,27.2,None,0,None,None,None,0.9,None,None,None,3.7,None,None,None,
7037400.2020.3.22,-74.05,45.8,ST JEROME,2020-03-22 00:00:00,2020,3,22,0,None,0,None,None,None,-14.9,None,None,None,-1.8,None,None,None,
7037400.2020.7.29,-74.05,45.8,ST JEROME,2020-07-29 00:00:00,2020,7,29,7.3,None,0,None,None,None,14.9,None,None,None,25.3,None,None,None,
7037400.2020.12.24,-74.05,45.8,ST JEROME,2020-12-24 00:00:00,2020,12,24,39,None,0,None,None,None,-8.3,None,None,None,8.9,None,None,None,
7037400.2020.10.2,-74.05,45.8,ST JEROME,2020-10-02 00:00:00,2020,10,2,2,None,0,None,None,None,5.5,None,None,None,11.4,None,None,None,
7037400.2020.2.13,-74.05,45.8,ST JEROME,2020-02-13 00:00:00,2020,2,13,12,None,12,None,None,None,-11,None,None,None,-0.6,None,None,None,
7037400.2020.2.15,-74.05,45.8,ST JEROME,2020-02-15 00:00:00,2020,2,15,None,M,None,M,None,None,-25.2,None,None,None,-4,None,None,None,
7037400.2020.6.28,-74.05,45.8,ST JEROME,2020-06-28 00:00:00,2020,6,28,None,M,0,None,None,None,15.5,None,None,None,25.7,None,None,None,
7037400.2020.12.10,-74.05,45.8,ST JEROME,2020-12-10 00:00:00,2020,12,10,0,None,0,None,None,None,-3.2,None,None,None,2,None,None,None,
7037400.2020.11.10,-74.05,45.8,ST JEROME,2020-11-10 00:00:00,2020,11,10,0,None,0,None,None,None,6.7,None,None,None,21.1,None,None,None,
7037400.2020.5.18,-74.05,45.8,ST JEROME,2020-05-18 00:00:00,2020,5,18,0,None,0,None,None,None,7.5,None,None,None,19.3,None,None,None,
7037400.2020.4.8,-74.05,45.8,ST JEROME,2020-04-08 00:00:00,2020,4,8,None,M,0,None,None,None,-1.5,None,None,None,7.9,None,None,None,
7037400.2020.6.25,-74.05,45.8,ST JEROME,2020-06-25 00:00:00,2020,6,25,0,None,0,None,None,None,11.7,None,None,None,22.6,None,None,None,
7037400.2020.9.29,-74.05,45.8,ST JEROME,2020-09-29 00:00:00,2020,9,29,None,M,0,None,None,None,13.5,None,None,None,18.3,None,None,None,
7037400.2020.8.28,-74.05,45.8,ST JEROME,2020-08-28 00:00:00,2020,8,28,None,M,0,None,None,None,8.4,None,None,None,22.5,None,None,None,
7037400.2020.1.18,-74.05,45.8,ST JEROME,2020-01-18 00:00:00,2020,1,18,None,M,None,M,None,None,-22.2,None,None,None,-12.1,None,None,None,
7037400.2020.11.13,-74.05,45.8,ST JEROME,2020-11-13 00:00:00,2020,11,13,0,None,0,None,None,None,-3.2,None,None,None,3.8,None,None,None,
7037400.2020.8.10,-74.05,45.8,ST JEROME,2020-08-10 00:00:00,2020,8,10,0,None,0,None,None,None,17.6,None,None,None,27.4,None,None,None,
7037400.2020.4.2,-74.05,45.8,ST JEROME,2020-04-02 00:00:00,2020,4,2,19,None,0,None,None,None,-0.4,None,None,None,6.1,None,None,None,
7037400.2020.8.11,-74.05,45.8,ST JEROME,2020-08-11 00:00:00,2020,8,11,None,M,0,None,None,None,18,None,None,None,31.9,None,None,None,
7037400.2020.5.7,-74.05,45.8,ST JEROME,2020-05-07 00:00:00,2020,5,7,None,M,0,None,None,None,-1.5,None,None,None,14.3,None,None,None,
7037400.2020.11.24,-74.05,45.8,ST JEROME,2020-11-24 00:00:00,2020,11,24,10,None,10,None,None,None,-7.3,None,None,None,-2.8,None,None,None,
7037400.2020.2.1,-74.05,45.8,ST JEROME,2020-02-01 00:00:00,2020,2,1,None,M,None,M,None,None,-13.5,None,None,None,-0.9,None,None,None,
7037400.2020.11.19,-74.05,45.8,ST JEROME,2020-11-19 00:00:00,2020,11,19,0,T,0,None,None,None,-7.9,None,None,None,-0.3,None,None,None,
7037400.2020.12.16,-74.05,45.8,ST JEROME,2020-12-16 00:00:00,2020,12,16,0,None,0,None,None,None,-20.2,None,None,None,-12,None,None,None,
7037400.2020.10.12,-74.05,45.8,ST JEROME,2020-10-12 00:00:00,2020,10,12,None,M,0,None,None,None,-1.5,None,None,None,12.3,None,None,None,
7037400.2020.12.8,-74.05,45.8,ST JEROME,2020-12-08 00:00:00,2020,12,8,0,None,0,None,None,None,-7.9,None,None,None,-4,None,None,None,
7037400.2020.1.26,-74.05,45.8,ST JEROME,2020-01-26 00:00:00,2020,1,26,0,None,0,None,None,None,-1.8,None,None,None,0.5,None,None,None,
7037400.2020.3.27,-74.05,45.8,ST JEROME,2020-03-27 00:00:00,2020,3,27,0,None,0,None,None,None,-0.4,None,None,None,9.9,None,None,None,
7037400.2020.8.30,-74.05,45.8,ST JEROME,2020-08-30 00:00:00,2020,8,30,None,M,0,None,None,None,10.8,None,None,None,19.3,None,None,None,
7037400.2020.5.29,-74.05,45.8,ST JEROME,2020-05-29 00:00:00,2020,5,29,1,None,0,None,None,None,19,None,None,None,29,None,None,None,
7037400.2020.8.3,-74.05,45.8,ST JEROME,2020-08-03 00:00:00,2020,8,3,None,M,0,None,None,None,18.7,None,None,None,25.1,None,None,None,
7037400.2020.2.9,-74.05,45.8,ST JEROME,2020-02-09 00:00:00,2020,2,9,16,None,16,None,None,None,-27.5,None,None,None,-8.7,None,None,None,
7037400.2020.7.17,-74.05,45.8,ST JEROME,2020-07-17 00:00:00,2020,7,17,1.5,None,0,None,None,None,16.7,None,None,None,28.9,None,None,None,
7037400.2020.12.15,-74.05,45.8,ST JEROME,2020-12-15 00:00:00,2020,12,15,0,None,0,None,None,None,-15.5,None,None,None,-11.8,None,None,None,
7037400.2020.10.9,-74.05,45.8,ST JEROME,2020-10-09 00:00:00,2020,10,9,None,M,0,None,None,None,-1.5,None,None,None,16.7,None,None,None,
7037400.2020.4.21,-74.05,45.8,ST JEROME,2020-04-21 00:00:00,2020,4,21,None,M,None,M,None,None,-5.7,None,None,None,6,None,None,None,
7037400.2020.9.14,-74.05,45.8,ST JEROME,2020-09-14 00:00:00,2020,9,14,0,None,0,None,None,None,8.6,None,None,None,15,None,None,None,
7037400.2020.4.11,-74.05,45.8,ST JEROME,2020-04-11 00:00:00,2020,4,11,0,None,0,None,None,None,-0.9,None,None,None,5.1,None,None,None,
7037400.2020.5.6,-74.05,45.8,ST JEROME,2020-05-06 00:00:00,2020,5,6,None,M,0,None,None,None,-1.5,None,None,None,14.7,None,None,None,
7037400.2020.12.30,-74.05,45.8,ST JEROME,2020-12-30 00:00:00,2020,12,30,None,M,None,M,None,None,-11.9,None,None,None,1.3,None,None,None,
7037400.2020.2.11,-74.05,45.8,ST JEROME,2020-02-11 00:00:00,2020,2,11,None,M,None,M,None,None,-13.2,None,None,None,-2.5,None,None,None,
7037400.2020.1.3,-74.05,45.8,ST JEROME,2020-01-03 00:00:00,2020,1,3,0,None,0,None,None,None,-2,None,None,None,4.8,None,None,None,
7037400.2020.5.23,-74.05,45.8,ST JEROME,2020-05-23 00:00:00,2020,5,23,0,None,0,None,None,None,13.1,None,None,None,20.4,None,None,None,
7037400.2020.11.15,-74.05,45.8,ST JEROME,2020-11-15 00:00:00,2020,11,15,10,None,0,None,None,None,-6.3,None,None,None,6.4,None,None,None,
7037400.2020.5.26,-74.05,45.8,ST JEROME,2020-05-26 00:00:00,2020,5,26,0,None,0,None,None,None,12.5,None,None,None,31.7,None,None,None,
7037400.2020.4.18,-74.05,45.8,ST JEROME,2020-04-18 00:00:00,2020,4,18,0,None,0,None,None,None,-6.4,None,None,None,9,None,None,None,
7037400.2020.1.22,-74.05,45.8,ST JEROME,2020-01-22 00:00:00,2020,1,22,0,None,0,None,None,None,-11,None,None,None,-0.8,None,None,None,
7037400.2020.12.12,-74.05,45.8,ST JEROME,2020-12-12 00:00:00,2020,12,12,6,None,1,None,None,None,-1.2,None,None,None,0.7,None,None,None,
7037400.2020.4.4,-74.05,45.8,ST JEROME,2020-04-04 00:00:00,2020,4,4,0,None,0,None,None,None,2.8,None,None,None,11.6,None,None,None,
7037400.2020.4.10,-74.05,45.8,ST JEROME,2020-04-10 00:00:00,2020,4,10,None,M,0,None,None,None,0.1,None,None,None,6,None,None,None,
7037400.2020.7.9,-74.05,45.8,ST JEROME,2020-07-09 00:00:00,2020,7,9,None,M,0,None,None,None,18.4,None,None,None,33.7,None,None,None,
7037400.2020.6.26,-74.05,45.8,ST JEROME,2020-06-26 00:00:00,2020,6,26,0,None,0,None,None,None,12.4,None,None,None,24.4,None,None,None,
7037400.2020.4.20,-74.05,45.8,ST JEROME,2020-04-20 00:00:00,2020,4,20,None,M,0,None,None,None,-5.4,None,None,None,4.7,None,None,None,
7037400.2020.11.6,-74.05,45.8,ST JEROME,2020-11-06 00:00:00,2020,11,6,0,T,0,None,None,None,5.9,None,None,None,15.5,None,None,None,
7037400.2020.3.23,-74.05,45.8,ST JEROME,2020-03-23 00:00:00,2020,3,23,4,None,4,None,None,None,-8,E,None,None,0.3,None,None,None,
7037400.2020.4.5,-74.05,45.8,ST JEROME,2020-04-05 00:00:00,2020,4,5,0,E,0,None,None,None,2,None,None,None,8.1,None,None,None,
7037400.2020.11.20,-74.05,45.8,ST JEROME,2020-11-20 00:00:00,2020,11,20,0,T,0,None,None,None,-3.9,None,None,None,10.7,None,None,None,
7037400.2020.1.8,-74.05,45.8,ST JEROME,2020-01-08 00:00:00,2020,1,8,0.5,None,0.5,None,None,None,-7.9,None,None,None,0,None,None,None,
7037400.2020.9.1,-74.05,45.8,ST JEROME,2020-09-01 00:00:00,2020,9,1,None,M,0,None,None,None,9.8,None,None,None,20.3,None,None,None,
7037400.2020.1.6,-74.05,45.8,ST JEROME,2020-01-06 00:00:00,2020,1,6,6,None,6,None,None,None,-18.9,None,None,None,-7.7,None,None,None,
7037400.2020.3.30,-74.05,45.8,ST JEROME,2020-03-30 00:00:00,2020,3,30,None,M,None,M,None,None,1,None,None,None,2.4,None,None,None,
7037400.2020.9.19,-74.05,45.8,ST JEROME,2020-09-19 00:00:00,2020,9,19,None,M,0,None,None,None,0,None,None,None,12.8,None,None,None,
7037400.2020.8.18,-74.05,45.8,ST JEROME,2020-08-18 00:00:00,2020,8,18,2.8,None,0,None,None,None,15.5,None,None,None,23.9,None,None,None,
7037400.2020.3.26,-74.05,45.8,ST JEROME,2020-03-26 00:00:00,2020,3,26,None,M,0,None,None,None,0.3,None,None,None,7.8,None,None,None,
7037400.2020.3.1,-74.05,45.8,ST JEROME,2020-03-01 00:00:00,2020,3,1,0,None,0,None,None,None,-20.7,None,None,None,-2.1,None,None,None,
7037400.2020.4.23,-74.05,45.8,ST JEROME,2020-04-23 00:00:00,2020,4,23,0,None,0,None,None,None,-6.5,None,None,None,6.9,None,None,None,
7037400.2020.9.13,-74.05,45.8,ST JEROME,2020-09-13 00:00:00,2020,9,13,19.8,None,0,None,None,None,10.4,None,None,None,17.3,None,None,None,
7037400.2020.12.7,-74.05,45.8,ST JEROME,2020-12-07 00:00:00,2020,12,7,0,None,0,None,None,None,-6.5,None,None,None,-3.5,None,None,None,
7037400.2020.2.14,-74.05,45.8,ST JEROME,2020-02-14 00:00:00,2020,2,14,0,None,0,None,None,None,-28.2,None,None,None,-14.3,None,None,None,
7037400.2020.12.22,-74.05,45.8,ST JEROME,2020-12-22 00:00:00,2020,12,22,None,M,None,M,None,None,-1.9,None,None,None,1.2,None,None,None,
7037400.2020.2.18,-74.05,45.8,ST JEROME,2020-02-18 00:00:00,2020,2,18,None,M,None,M,None,None,-20.2,None,None,None,1.4,None,None,None,
7037400.2020.9.2,-74.05,45.8,ST JEROME,2020-09-02 00:00:00,2020,9,2,None,M,0,None,None,None,16.7,None,None,None,23,None,None,None,
7037400.2020.11.22,-74.05,45.8,ST JEROME,2020-11-22 00:00:00,2020,11,22,None,M,None,M,None,None,-8.1,None,None,None,0.5,None,None,None,
7037400.2020.4.3,-74.05,45.8,ST JEROME,2020-04-03 00:00:00,2020,4,3,0,None,0,None,None,None,2.8,None,None,None,9.8,None,None,None,
7037400.2020.7.8,-74.05,45.8,ST JEROME,2020-07-08 00:00:00,2020,7,8,None,M,0,None,None,None,20.2,None,None,None,29.9,None,None,None,
7037400.2020.1.17,-74.05,45.8,ST JEROME,2020-01-17 00:00:00,2020,1,17,0,None,0,None,None,None,-22.1,None,None,None,-12.3,None,None,None,
7037400.2020.9.9,-74.05,45.8,ST JEROME,2020-09-09 00:00:00,2020,9,9,None,M,0,None,None,None,10.5,None,None,None,15.1,None,None,None,
7037400.2020.12.27,-74.05,45.8,ST JEROME,2020-12-27 00:00:00,2020,12,27,0,None,0,None,None,None,-12,None,None,None,-4,None,None,None,
7037400.2020.2.27,-74.05,45.8,ST JEROME,2020-02-27 00:00:00,2020,2,27,None,M,None,M,None,None,None,M,None,None,None,M,None,None,
7037400.2020.5.30,-74.05,45.8,ST JEROME,2020-05-30 00:00:00,2020,5,30,None,M,0,None,None,None,11.8,None,None,None,20.2,None,None,None,
7037400.2020.10.7,-74.05,45.8,ST JEROME,2020-10-07 00:00:00,2020,10,7,None,M,0,None,None,None,6.9,None,None,None,12.7,None,None,None,
7037400.2020.3.19,-74.05,45.8,ST JEROME,2020-03-19 00:00:00,2020,3,19,None,M,0,None,None,None,-1.9,None,None,None,6.5,None,None,None,
7037400.2020.4.7,-74.05,45.8,ST JEROME,2020-04-07 00:00:00,2020,4,7,None,M,0,None,None,None,-3.7,None,None,None,11.1,None,None,None,
7037400.2020.1.16,-74.05,45.8,ST JEROME,2020-01-16 00:00:00,2020,1,16,0,E,0,E,None,None,-9.2,None,None,None,-1.3,None,None,None,
7037400.2020.10.10,-74.05,45.8,ST JEROME,2020-10-10 00:00:00,2020,10,10,7.4,None,0,None,None,None,5.2,None,None,None,22.5,None,None,None,
7037400.2020.7.24,-74.05,45.8,ST JEROME,2020-07-24 00:00:00,2020,7,24,0,None,0,None,None,None,13.9,None,None,None,29.6,None,None,None,
7037400.2020.3.7,-74.05,45.8,ST JEROME,2020-03-07 00:00:00,2020,3,7,0,None,0,None,None,None,-11.1,None,None,None,2.1,None,None,None,
7037400.2020.10.17,-74.05,45.8,ST JEROME,2020-10-17 00:00:00,2020,10,17,0,None,0,None,None,None,1.9,None,None,None,12.6,None,None,None,
7037400.2020.3.6,-74.05,45.8,ST JEROME,2020-03-06 00:00:00,2020,3,6,1,None,1,None,None,None,-3.3,None,None,None,1.4,None,None,None,
7037400.2020.11.4,-74.05,45.8,ST JEROME,2020-11-04 00:00:00,2020,11,4,0,None,0,None,None,None,-2.7,None,None,None,4.6,None,None,None,
7037400.2020.8.8,-74.05,45.8,ST JEROME,2020-08-08 00:00:00,2020,8,8,0,None,0,None,None,None,12.5,None,None,None,27.4,None,None,None,
7037400.2020.7.6,-74.05,45.8,ST JEROME,2020-07-06 00:00:00,2020,7,6,None,M,0,None,None,None,12,None,None,None,29.8,None,None,None,
7037400.2020.9.12,-74.05,45.8,ST JEROME,2020-09-12 00:00:00,2020,9,12,0,None,0,None,None,None,4.1,None,None,None,19.2,None,None,None,
7037400.2020.8.12,-74.05,45.8,ST JEROME,2020-08-12 00:00:00,2020,8,12,None,M,0,None,None,None,17,None,None,None,29,None,None,None,
7037400.2020.2.4,-74.05,45.8,ST JEROME,2020-02-04 00:00:00,2020,2,4,0,None,0,None,None,None,-5.3,None,None,None,2.5,None,None,None,
7037400.2020.12.11,-74.05,45.8,ST JEROME,2020-12-11 00:00:00,2020,12,11,0,None,0,None,None,None,-2.9,None,None,None,2.5,None,None,None,
7037400.2020.5.15,-74.05,45.8,ST JEROME,2020-05-15 00:00:00,2020,5,15,7.4,None,0,None,None,None,7.5,None,None,None,12,None,None,None,
7037400.2020.1.28,-74.05,45.8,ST JEROME,2020-01-28 00:00:00,2020,1,28,0,None,0,None,None,None,-4.6,None,None,None,-1.9,None,None,None,
7037400.2020.1.31,-74.05,45.8,ST JEROME,2020-01-31 00:00:00,2020,1,31,1,None,1,None,None,None,-19.8,None,None,None,-3.6,None,None,None,
7037400.2020.1.15,-74.05,45.8,ST JEROME,2020-01-15 00:00:00,2020,1,15,3.5,None,3.5,None,None,None,-9.8,None,None,None,0,None,None,None,
7037400.2020.3.20,-74.05,45.8,ST JEROME,2020-03-20 00:00:00,2020,3,20,None,M,0,None,None,None,1,None,None,None,12.7,None,None,None,
7037400.2020.10.26,-74.05,45.8,ST JEROME,2020-10-26 00:00:00,2020,10,26,None,M,None,M,None,None,-1.1,None,None,None,1.7,None,None,None,
7037400.2020.8.6,-74.05,45.8,ST JEROME,2020-08-06 00:00:00,2020,8,6,0,None,0,None,None,None,11.9,None,None,None,25,None,None,None,
7037400.2020.8.31,-74.05,45.8,ST JEROME,2020-08-31 00:00:00,2020,8,31,None,M,0,None,None,None,8.3,None,None,None,21,None,None,None,
7037400.2020.6.17,-74.05,45.8,ST JEROME,2020-06-17 00:00:00,2020,6,17,None,M,0,None,None,None,10,None,None,None,30.7,None,None,None,
7037400.2020.2.25,-74.05,45.8,ST JEROME,2020-02-25 00:00:00,2020,2,25,0,None,0,None,None,None,-3.8,None,None,None,5.8,None,None,None,
7037400.2020.5.14,-74.05,45.8,ST JEROME,2020-05-14 00:00:00,2020,5,14,None,M,0,None,None,None,-1.7,None,None,None,17.7,None,None,None,
7037400.2020.11.27,-74.05,45.8,ST JEROME,2020-11-27 00:00:00,2020,11,27,0,None,0,None,None,None,0.6,None,None,None,4.6,None,None,None,
7037400.2020.2.6,-74.05,45.8,ST JEROME,2020-02-06 00:00:00,2020,2,6,14,None,14,None,None,None,-11.4,None,None,None,-6.1,None,None,None,
7037400.2020.11.28,-74.05,45.8,ST JEROME,2020-11-28 00:00:00,2020,11,28,0,None,0,None,None,None,0.1,None,None,None,5.6,None,None,None,
7037400.2020.11.12,-74.05,45.8,ST JEROME,2020-11-12 00:00:00,2020,11,12,0,None,0,None,None,None,1.7,None,None,None,7.5,None,None,None,
7037400.2020.4.30,-74.05,45.8,ST JEROME,2020-04-30 00:00:00,2020,4,30,None,M,0,None,None,None,6.8,None,None,None,8.2,None,None,None,
7037400.2020.4.29,-74.05,45.8,ST JEROME,2020-04-29 00:00:00,2020,4,29,None,M,0,None,None,None,-0.7,None,None,None,17.9,None,None,None,
7037400.2020.8.20,-74.05,45.8,ST JEROME,2020-08-20 00:00:00,2020,8,20,4,None,0,None,None,None,7.8,None,None,None,21.2,None,None,None,
